"listing_id,""contact_date"""
1089,159194
1071,158609
1090,158373
1159,159221
1292,158946
1292,158731
1186,158498
1183,157832
1201,158938
1245,15879
1241,158079
1100,158839
1059,158666
1279,158447
1242,159121
1225,15884
1084,158277
1225,157838
1121,158988
1071,158789
1248,159151
1016,158089
1222,158101
1153,158012
1232,157971
1122,157851
1168,159176
1225,158942
1042,159156
1148,157873
1260,158798
1172,158305
1093,158234
1087,158757
1230,159235
1153,158227
1059,158606
1077,15887
1036,158626
1118,158729
1006,158079
1204,158135
1189,159033
1198,159313
1201,159234
1127,159293
1279,158981
1009,158471
1261,158709
1210,158171
1226,158904
1211,1581
1180,158335
1125,158204
1221,158782
1146,159005
1048,158938
1236,158418
1137,158859
1294,158141
1132,158679
1261,158949
1026,158919
1165,158316
1112,158171
1201,158951
1020,158357
1007,158982
1103,158153
1094,158371
1293,159168
1132,157929
1231,158934
1167,158683
1295,158515
1048,158398
1285,158839
1144,158422
1285,158601
1174,158056
1141,158973
1040,158392
1080,157816
1237,158534
1260,158193
1078,158524
1008,158226
1258,158947
1293,158503
1027,157882
1168,158936
1179,15926
1150,159179
1053,157948
1028,158426
1070,158992
1065,158933
1229,158641
1164,159281
1021,158469
1235,158338
1277,158089
1123,15904
1255,15891
1117,158352
1202,158143
1193,158991
1208,158274
1250,158778
1219,157884
1298,158881
1165,158971
1274,158886
1260,158468
1022,158257
1005,157867
1200,158392
1005,158431
1096,158467
1262,158759
1030,158483
1005,158761
1017,158627
1290,158905
1198,158685
1116,158167
1126,158136
1193,1586
1037,158327
1196,157804
1130,159255
1033,159015
1237,158204
1072,158675
1045,159067
1013,158663
1121,159067
1252,158975
1056,158061
1007,158682
1130,158109
1052,159043
1037,159032
1069,158246
1289,158318
1165,158389
1206,158616
1057,158973
1184,158287
1134,15923
1146,158924
1156,158353
1247,158145
1245,158893
1207,158128
1024,159002
1245,159295
1194,158681
1140,158749
1101,15845
1276,158448
1233,158709
1211,15811
1228,158589
1122,158897
1254,159203
1273,158603
1232,158346
1004,158125
1291,158449
1180,158772
1241,158073
1071,15895
1206,158638
1019,158603
1276,158437
1162,158771
1123,15828
1287,159133
1018,158356
1005,158496
1046,158208
1142,158159
1058,158533
1124,158131
1187,159318
1241,158847
1214,158108
1039,159215
1047,158459
1271,158076
1296,159116
1147,158417
1299,159045
1057,158145
1291,158418
1195,158119
1265,158183
1051,158872
1292,158524
1077,158281
1155,158492
1239,158128
1234,158421
1293,158
1122,158961
1207,158144
1239,158351
1014,158647
1155,158072
1101,158207
1261,158781
1046,157992
1125,159139
1084,159123
1215,158079
1100,15883
1273,158884
1002,158526
1185,158962
1094,157812
1099,15819
1046,158066
1101,159023
1073,158752
1236,158475
1073,159066
1297,158469
1286,158156
1201,159002
1063,158144
1166,158528
1054,158447
1045,158612
1061,158771
1291,159116
1220,158394
1221,158739
1231,158097
1299,158606
1019,158463
1275,157874
1298,157852
1068,158638
1077,158623
1039,157833
1185,158206
1268,159161
1045,158692
1165,157984
1207,15891
1248,158197
1148,158666
1130,158847
1150,158137
1016,158432
1193,158905
1069,159321
1242,158394
1107,158784
1287,158914
1297,15893
1067,158472
1285,158669
1011,158201
1055,159283
1011,158213
1165,157799
1112,15837
1149,158157
1164,159268
1232,158202
1014,158811
1215,158138
1026,158892
1259,157889
1120,158127
1150,158462
1288,158786
1232,157877
1086,158605
1081,159
1139,1589
1215,158229
1130,158151
1173,158126
1259,158205
1033,159262
1132,158429
1247,158419
1178,1585
1223,15865
1043,157923
1229,1584
1298,158381
1010,158622
1160,158154
1040,158798
1069,158587
1059,158468
1069,158096
1101,158389
1281,158973
1282,158203
1053,15888
1012,158442
1018,158353
1192,158771
1104,158895
1006,158432
1270,158915
1247,158971
1083,158461
1101,158576
1141,159069
1030,158999
1157,158997
1140,158682
1186,159134
1147,157819
1045,159288
1013,158706
1245,159059
1051,158888
1031,158661
1225,158801
1243,158611
1098,15853
1137,159211
1006,158533
1135,158405
1286,158719
1273,159135
1294,158467
1024,159286
1170,158262
1274,158391
1116,157911
1235,158283
1118,158271
1079,158315
1064,159017
1149,158515
1098,158278
1183,15811
1021,158973
1186,159276
1118,158753
1057,157825
1233,158707
1147,159002
1133,158237
1004,15833
1168,158003
1254,158379
1216,158791
1196,158902
1143,158864
1202,158319
1018,158953
1286,159038
1159,159042
1246,158137
1222,158438
1201,158781
1044,158802
1280,158678
1077,158436
1061,158492
1119,158737
1251,158239
1148,159186
1297,158943
1269,158078
1209,158169
1035,159208
1075,158437
1125,157959
1087,158476
1256,158721
1230,158358
1087,15827
1024,15875
1038,158087
1093,159059
1275,158252
1113,158138
1242,158411
1157,15899
1200,15813
1183,158441
1069,159065
1236,158426
1059,158676
1070,15841
1218,159205
1017,158859
1188,158184
1005,158737
1254,159322
1092,159015
1070,158317
1238,158452
1062,158931
1154,158677
1123,158223
1192,158472
1021,158985
1157,159034
1239,158997
1237,158311
1132,159013
1131,158264
1177,15835
1296,158762
1207,158129
1099,158578
1172,158768
1232,157855
1130,157857
1112,159205
1176,15839
1039,158522
1149,158992
1293,158883
1214,158015
1022,15885
1148,158611
1264,158013
1045,158439
1024,158595
1228,158352
1224,158313
1021,158967
1229,158503
1120,158687
1117,158869
1228,157911
1051,158474
1286,157975
1104,159014
1156,158784
1199,158425
1295,158591
1235,158761
1160,15877
1152,158753
1042,158641
1213,157813
1082,1581
1270,158933
1072,158099
1278,158681
1213,158928
1005,159319
1051,158435
1114,158279
1080,158669
1152,158209
1184,159162
1085,158343
1136,157903
1170,157868
1134,158491
1032,15797
1138,159299
1108,158757
1124,158737
1116,159215
1285,158142
1040,157887
1298,158782
1164,159066
1123,159219
1058,158338
1002,159021
1292,158631
1178,159016
1260,15854
1138,158339
1125,15817
1125,158357
1117,158123
1279,159314
1264,159214
1170,158312
1185,158975
1189,158455
1032,159015
1135,158424
1114,158947
1003,157977
1171,157877
1229,157806
1104,158334
1100,158266
1247,158636
1132,15907
1287,158455
1278,158901
1008,158162
1134,158493
1264,158466
1025,158652
1227,158094
1249,158757
1238,158864
1209,158256
1079,158834
1038,159011
1164,159222
1117,158135
1010,158249
1187,158212
1176,158728
1252,159286
1290,159326
1053,158797
1285,158081
1242,159254
1104,158879
1115,158914
1053,158742
1256,158318
1215,159058
1191,159055
1215,158374
1235,158315
1120,158005
1057,158092
1240,158971
1227,158533
1012,158384
1131,159268
1285,15867
1079,157833
1268,158622
1096,158807
1263,158657
1154,157976
1223,159278
1224,158368
1236,158853
1105,15867
1140,158279
1057,15898
1285,15801
1298,158238
1194,158213
1157,158364
1251,158278
1242,158846
1073,158765
1009,159034
1283,158133
1275,159163
1290,158207
1296,158068
1103,158105
1111,158449
1021,157975
1009,158934
1279,158205
1021,15835
1128,159
1054,157913
1242,157963
1054,15792
1171,158848
1262,15851
1291,158082
1113,157911
1209,15835
1140,158603
1178,158409
1145,158723
1013,158134
1133,158523
1065,159156
1005,15871
1096,158244
1134,158542
1031,158512
1118,158183
1144,158868
1168,157959
1105,158536
1248,158092
1148,15899
1237,158202
1170,158064
1036,158753
1141,158427
1129,158245
1181,157958
1043,158128
1003,157833
1139,158226
1246,158753
1082,158373
1177,158947
1121,158166
1021,159016
1022,158879
1190,159044
1060,158446
1093,158869
1045,159028
1267,158921
1181,158785
1031,159176
1054,158758
1293,158246
1250,157861
1213,158715
1055,158896
1132,158073
1204,158107
1231,157986
1128,158662
1220,158378
1026,158674
1236,158184
1145,15885
1051,158459
1025,158325
1119,158406
1217,157808
1241,15879
1297,158119
1165,158159
1165,158723
1120,15844
1037,158193
1208,158365
1115,158457
1002,158987
1164,158791
1095,157796
1119,158096
1296,159334
1263,158762
1039,158932
1142,158166
1194,159187
1298,158775
1030,157852
1059,158472
1057,159232
1180,158174
1204,158749
1207,158139
1091,158425
1221,158183
1095,15852
1140,158293
1285,15833
1198,158685
1047,159203
1059,158626
1188,15899
1136,158498
1206,158666
1088,159212
1212,158527
1122,159039
1289,159249
1299,157875
1244,157891
1261,158382
1132,15898
1027,158472
1156,158387
1187,158265
1069,158624
1091,158073
1060,158722
1004,159051
1099,158594
1273,158276
1087,15809
1050,159145
1158,15854
1067,158254
1037,158976
1085,159231
1195,158178
1007,158729
1229,158445
1275,159021
1025,158969
1082,158616
1144,158753
1286,158697
1143,158757
1136,15861
1201,159267
1122,158407
1062,159259
1200,158081
1200,159124
1199,158388
1185,158892
1255,158169
1135,157872
1206,158079
1201,157883
1094,158472
1273,158321
1274,158114
1242,158531
1163,158986
1086,15919
1044,158524
1241,157952
1084,158949
1037,15892
1006,158203
1139,158699
1261,159048
1235,158125
1219,158082
1113,158718
1180,158662
1272,15794
1127,158839
1233,157931
1067,158861
1242,158732
1217,159141
1198,158117
1084,158507
1204,158879
1177,158997
1168,157843
1112,158762
1201,15914
1111,159286
1274,158606
1256,159184
1175,158657
1067,158665
1003,157872
1087,158584
1004,15815
1006,158134
1156,159294
1006,158487
1269,159299
1180,158275
1111,158251
1173,158282
1175,158207
1176,158625
1058,158667
1206,158801
1191,15885
1236,158686
1235,15866
1143,158322
1088,158101
1052,158938
1149,158468
1254,158431
1124,158239
1246,15883
1010,157946
1000,158148
1033,15826
1121,157873
1081,158896
1102,158694
1078,158195
1221,158731
1158,159047
1218,158363
1064,158269
1151,158314
1216,158576
1176,159
1020,158929
1185,157914
1110,158649
1289,158271
1267,159045
1096,158716
1025,158426
1098,15865
1129,158265
1202,159248
1039,158779
1181,15862
1131,158581
1076,158618
1016,158649
1128,157971
1293,158429
1207,157954
1096,158921
1284,158132
1250,15783
1204,158466
1261,159055
1256,158337
1020,158269
1270,158162
1022,158667
1099,158173
1123,158617
1162,158743
1010,159049
1195,158713
1077,158369
1119,158583
1173,157897
1150,158263
1265,158278
1173,158664
1028,158327
1225,158609
1107,159139
1080,158358
1250,15837
1004,158506
1044,157966
1210,158663
1119,158612
1226,158626
1025,158202
1047,157878
1041,158419
1289,159021
1107,158245
1247,158988
1218,158598
1290,158133
1219,158373
1154,157787
1126,158115
1053,157875
1152,158741
1042,158525
1032,158851
1128,158465
1195,158178
1206,159254
1226,158771
1090,158387
1026,158902
1121,158494
1285,158498
1221,158443
1280,158203
1041,158195
1197,158108
1170,1585
1033,15871
1295,157812
1224,158133
1122,157808
1080,159209
1281,158854
1214,159295
1146,15808
1048,159245
1030,158525
1096,15903
1056,158358
1136,158874
1198,158161
1144,158581
1163,157994
1037,158504
1064,158387
1041,158369
1192,159303
1200,158763
1226,159237
1222,15888
1198,158971
1085,159269
1292,158241
1283,158239
1220,158064
1246,158958
1155,15912
1189,158608
1260,159225
1168,158341
1288,158383
1114,158962
1172,158715
1013,158266
1107,159056
1049,158925
1151,158198
1037,159066
1149,158776
1174,15861
1095,158137
1120,158405
1234,15858
1227,158811
1072,158208
1132,158489
1292,158249
1252,15925
1137,159244
1075,15853
1060,159124
1015,158132
1295,157818
1088,158099
1009,158223
1083,158749
1241,158082
1178,158061
1072,159016
1076,15903
1194,158137
1239,158183
1020,157901
1251,158257
1075,158759
1112,158104
1290,158095
1289,158704
1174,15911
1179,158992
1060,159123
1213,158459
1203,159311
1071,158369
1253,159325
1038,158473
1065,158717
1216,158502
1097,15887
1115,159169
1147,158696
1176,158847
1208,158355
1058,159137
1165,159256
1276,158504
1225,158753
1290,158122
1210,158697
1265,1589
1026,158486
1114,158636
1075,157969
1247,158157
1125,158622
1071,158252
1118,158706
1015,158169
1101,158178
1285,158422
1159,158776
1101,157837
1276,157931
1266,159246
1290,15843
1104,158926
1289,158411
1047,158193
1165,158315
1025,158686
1037,157942
1175,158987
1271,158064
1118,159214
1050,15827
1010,157938
1030,158084
1181,158191
1215,159279
1166,158965
1046,159029
1126,158752
1064,158749
1003,1579
1136,158511
1288,158678
1187,15871
1236,158606
1118,158641
1046,157999
1104,158087
1040,158217
1230,158419
1247,158627
1125,158321
1181,159021
1270,158421
1034,159047
1081,159231
1155,15812
1038,158772
1027,159156
1209,158512
1265,15853
1197,158528
1231,159209
1297,159012
1127,159149
1252,158856
1299,159034
1221,158656
1129,158776
1281,158792
1105,157917
1248,159139
1054,158303
1130,159159
1104,158741
1109,158324
1077,158002
1160,158411
1047,157976
1246,159293
1116,158591
1234,15834
1248,159175
1008,158942
1117,158653
1227,158212
1129,157801
1256,158167
1155,15891
1262,158394
1108,158011
1231,158246
1244,158525
1270,15876
1097,15853
1013,158513
1056,157991
1032,159052
1131,158182
1111,158213
1261,158774
1270,158414
1058,157817
1246,158447
1104,158148
1090,158681
1186,158867
1176,158201
1077,158264
1178,158141
1014,158281
1137,157902
1195,15869
1065,158309
1142,158906
1032,158844
1049,158418
1009,158416
1138,158392
1008,158755
1181,158591
1231,158139
1032,158892
1260,15792
1235,157851
1072,15868
1201,158896
1166,159042
1299,159249
1120,15896
1171,158077
1070,158369
1147,158098
1066,158247
1265,158867
1155,158132
1101,158275
1183,15898
1171,159063
1088,158193
1233,158066
1231,15854
1005,159159
1280,157999
1296,159069
1109,158713
1132,158422
1103,159206
1072,158209
1146,158383
1142,158644
1277,158468
1059,158429
1277,159005
1230,15823
1100,158277
1075,158389
1145,159026
1122,15838
1269,158598
1298,159004
1113,158897
1109,158779
1246,159064
1207,158849
1248,158291
1239,157797
1268,158119
1005,158684
1223,159333
1194,159318
1056,158386
1148,158267
1249,158146
1243,157938
1218,159156
1261,158979
1055,1591
1278,158897
1196,158763
1239,157864
1217,158652
1149,158791
1178,159004
1003,158282
1214,157877
1046,159317
1229,158462
1134,15839
1088,159055
1097,158432
1058,158997
1041,158405
1018,158396
1246,157953
1022,15871
1049,158262
1123,158922
1150,158633
1262,159126
1037,158624
1107,158412
1111,159039
1061,158585
1068,159175
1297,158278
1093,158505
1243,158648
1001,159199
1229,159338
1178,15784
1147,158346
1037,158737
1127,158662
1130,158591
1043,15877
1182,158714
1160,159332
1267,158437
1083,159329
1178,158765
1221,158846
1051,157873
1257,158948
1102,158511
1181,158213
1072,159282
1261,158583
1240,157887
1165,158137
1220,158322
1216,159169
1104,158102
1166,158108
1250,158792
1240,158514
1018,159009
1098,159065
1272,15787
1138,158195
1243,15886
1073,15822
1079,158516
1029,157998
1094,158657
1225,158247
1057,158346
1089,158851
1135,158383
1253,158086
1167,159034
1130,158168
1165,158435
1042,158273
1241,158991
1038,159128
1118,158783
1162,159327
1238,158165
1072,158747
1057,159009
1140,159171
1083,158675
1076,158979
1118,15802
1063,15902
1111,1582
1020,158506
1123,158401
1078,15837
1053,15923
1093,15889
1057,158509
1173,159016
1047,158066
1286,158095
1259,159174
1017,157814
1139,158109
1036,158794
1038,158745
1134,158993
1226,157832
1216,15884
1111,158442
1047,158275
1047,159322
1049,159004
1207,158132
1108,158276
1030,159029
1188,158638
1229,158629
1271,158282
1175,158175
1170,158905
1176,159244
1282,159276
1145,157835
1083,158709
1257,158989
1260,159057
1149,158961
1145,159108
1244,157819
1194,158606
1190,158133
1071,15871
1183,158731
1252,158759
1038,15872
1248,158245
1146,158739
1064,158415
1266,158005
1088,158247
1212,158366
1048,158604
1094,159004
1050,158356
1053,158858
1259,157988
1028,158765
1129,158885
1192,158186
1162,15821
1230,158862
1285,157944
1180,158444
1232,158281
1002,158217
1257,1585
1193,157939
1245,158244
1045,158428
1183,158764
1160,158387
1244,158381
1021,159164
1200,159254
1166,158458
1028,15841
1255,159271
1178,158464
1249,158843
1280,158004
1271,158273
1152,158665
1249,158445
1136,159003
1280,158076
1123,158734
1296,158506
1194,158292
1292,158724
1254,158172
1009,157816
1100,158979
1059,158896
1043,158348
1118,158661
1018,158696
1070,1589
1284,158464
1096,158465
1113,158537
1016,157978
1273,158408
1137,157863
1250,158105
1285,158834
1016,158078
1089,157817
1163,159045
1002,158882
1012,159191
1093,158631
1008,158803
1107,158658
1091,15808
1233,158861
1262,157854
1225,158866
1203,158522
1121,158862
1282,158948
1258,158169
1023,158665
1241,158449
1062,158354
1239,158332
1244,158076
1262,158694
1238,158454
1203,158738
1048,159236
1193,158308
1215,158947
1163,158711
1018,158122
1070,157864
1031,158358
1040,158197
1070,158581
1156,158411
1238,158275
1254,158173
1270,158156
1273,158355
1208,157807
1165,158944
1275,158866
1290,15839
1214,158994
1220,158847
1006,15878
1261,157909
1039,158242
1198,15866
1261,157884
1162,158155
1017,157959
1212,159269
1104,158223
1122,159139
1132,158369
1280,158937
1179,157899
1047,159143
1187,158801
1284,158157
1029,158723
1270,159006
1222,159197
1044,158809
1162,15815
1252,158225
1145,158709
1255,158103
1078,158984
1120,158361
1158,158756
1071,158654
1049,159106
1137,15809
1098,158244
1111,159067
1282,158411
1275,158469
1211,158926
1034,158081
1213,158304
1090,158595
1196,158181
1212,159041
1096,158388
1088,159018
1190,158975
1079,157889
1020,158353
1121,158374
1094,158337
1119,158086
1171,158185
1218,157942
1265,159132
1251,158436
1082,158896
1196,158292
1284,158896
1230,157841
1280,158731
1183,158304
1212,158166
1025,158517
1260,158877
1123,158693
1200,158452
1176,158875
1106,15887
1027,15849
1169,158896
1082,158272
1108,158411
1046,157977
1108,158997
1146,158173
1252,158414
1098,158099
1038,159133
1082,158145
1038,157785
1038,159171
1196,158894
1148,158851
1267,158838
1240,158359
1099,158059
1081,15853
1224,157877
1188,158323
1117,158614
1107,158202
1164,157845
1159,158072
1114,158612
1184,158358
1148,159046
1175,158859
1068,158879
1079,158759
1126,158512
1128,159039
1010,158751
1181,158091
1025,158836
1045,159051
1228,158947
1289,158579
1126,158836
1093,159036
1116,159134
1159,15839
1024,159267
1089,1589
1076,15789
1149,157936
1172,15906
1186,158618
1122,158741
1125,158354
1157,158107
1006,158949
1032,158233
1072,158251
1182,159269
1042,158904
1107,158878
1179,158433
1134,158001
1060,158061
1086,158541
1155,159325
1015,158794
1136,158376
1192,158117
1134,157932
1222,159137
1061,158303
1067,158584
1056,159132
1007,158918
1023,159046
1173,158692
1278,159046
1139,158627
1111,158735
1193,158125
1037,157869
1047,158245
1003,159027
1037,158491
1129,157841
1159,15926
1082,159052
1026,158512
1202,158866
1226,158747
1024,158081
1171,15904
1135,158177
1238,158678
1090,15928
1262,158666
1100,158916
1006,158636
1135,159032
1036,158975
1188,158493
1092,158412
1129,158342
1220,158797
1286,159057
1086,1581
1249,159194
1129,157953
1003,15919
1209,158955
1285,158537
1116,159005
1016,159305
1006,159043
1147,157942
1113,158969
1173,158239
1034,15816
1178,15865
1072,158715
1229,15792
1059,158511
1047,158486
1013,157806
1220,159031
1271,159131
1170,158262
1001,1592
1122,159004
1042,158929
1150,159044
1257,158078
1132,158937
1162,158108
1193,158876
1109,158728
1020,158265
1222,158982
1225,158874
1077,158324
1248,157974
1085,159109
1066,159274
1075,15817
1006,158719
1048,158257
1009,158421
1296,15847
1132,158381
1239,15922
1003,158114
1247,158352
1156,158902
1298,158879
1099,158242
1160,15781
1283,158223
1204,158347
1111,158635
1159,15849
1123,157821
1046,158871
1009,157857
1064,1579
1186,158363
1014,158725
1060,158252
1237,15859
1150,159041
1076,158534
1105,15901
1039,158187
1138,158052
1078,158443
1094,159283
1160,158534
1092,158225
1281,158662
1267,158172
1253,158097
1249,158079
1139,158235
1238,158423
1127,158365
1120,15843
1034,158832
1194,157849
1184,159208
1007,158728
1053,159066
1193,159107
1118,158625
1168,158922
1212,15889
1207,158631
1073,158416
1105,158273
1170,158673
1089,158671
1121,158874
1123,158149
1224,159223
1144,158158
1134,158246
1094,158916
1105,158178
1005,157893
1235,158117
1112,158195
1030,158078
1105,157847
1262,158692
1149,158923
1049,157802
1290,158129
1235,158106
1126,159208
1218,158117
1115,158708
1289,158575
1278,158521
1198,158668
1132,158848
1143,158588
1159,158891
1245,159041
1001,159063
1147,158396
1039,158123
1142,158471
1082,158713
1044,158622
1183,159003
1214,158829
1008,158371
1295,158671
1010,159046
1031,158878
1101,158747
1269,158776
1007,158939
1075,158582
1298,158728
1235,158991
1063,158892
1197,157933
1083,158253
1132,158021
1243,159056
1022,158366
1127,158957
1139,158877
1074,158778
1247,158072
1024,158524
1207,158999
1085,159267
1219,158086
1206,159328
1263,158458
1180,158135
1136,158453
1175,159062
1257,158978
1175,15865
1226,159283
1124,159043
1151,158225
1209,158134
1042,157966
1295,158117
1016,158243
1196,158178
1014,158197
1215,159001
1089,159159
1200,157859
1066,158441
1161,158302
1234,158272
1153,158535
1262,158687
1121,158532
1025,158718
1046,159229
1256,157922
1107,159154
1147,158186
1207,158871
1044,158456
1163,158988
1202,158322
1023,158715
1295,159028
1275,157837
1170,15847
1258,15892
1102,15925
1036,157918
1098,159022
1061,159226
1217,158618
1185,159017
1113,158269
1067,158261
1018,158245
1051,158944
1068,158447
1018,159283
1286,158466
1255,157949
1268,158165
1148,15869
1114,158232
1033,158067
1168,158938
1178,158758
1106,158054
1018,158623
1275,159115
1039,158671
1082,159252
1225,15911
1187,158429
1227,159186
1256,157826
1062,159049
1054,158168
1128,158731
1086,158935
1221,158916
1233,158519
1167,158281
1194,15875
1001,157868
1110,158497
1025,15904
1019,158424
1057,159048
1066,158098
1088,158744
1275,157933
1090,15869
1107,158893
1282,159285
1241,158137
1284,158954
1108,158249
1031,159326
1172,158984
1156,158837
1078,158741
1215,157932
1163,158082
1014,158762
1213,158724
1038,158325
1007,15931
1220,158981
1235,159326
1109,158291
1106,159284
1097,158951
1039,158936
1017,158075
1291,158242
1134,159252
1041,158756
1218,159196
1049,158098
1026,158102
1032,158629
1079,15889
1109,158896
1258,158142
1088,158446
1025,158917
1056,158377
1039,15903
1251,158893
1029,158023
1033,158211
1138,159003
1056,158472
1237,158692
1185,159108
1282,159034
1014,159186
1233,158113
1139,158606
1005,15906
1205,158416
1070,158263
1042,158384
1002,15889
1146,158892
1148,158906
1255,159329
1214,158647
1298,158277
1168,15927
1163,158935
1055,158804
1173,158992
1015,158736
1109,159036
1235,158481
1280,15823
1100,158203
1125,158926
1084,158234
1156,158424
1053,158012
1290,15871
1180,158735
1292,158257
1127,158689
1236,158509
1199,158169
1151,158931
1074,158709
1201,159297
1003,157819
1018,158386
1233,159013
1012,158232
1194,1585
1083,158438
1010,158177
1102,159032
1018,159293
1290,15868
1294,158514
1252,158222
1272,159336
1088,158886
1209,15861
1149,158579
1184,158222
1108,158348
1161,15905
1096,158171
1024,15896
1137,159039
1225,158776
1176,158479
1004,158152
1248,159229
1289,158755
1045,158491
1293,159231
1202,158921
1048,158192
1148,158504
1295,158763
1201,159336
1252,158974
1037,159051
1115,158947
1072,158332
1201,158124
1268,15851
1081,159295
1291,158752
1278,158417
1072,158396
1066,158903
1004,158363
1122,157815
1180,158845
1286,158097
1076,158081
1187,158945
1152,158126
1175,158368
1136,158836
1214,159278
1172,158125
1063,158377
1056,157842
1156,15832
1143,159006
1171,159177
1271,15879
1034,158511
1008,158684
1086,158488
1132,158313
1268,158803
1051,158861
1080,159271
1215,1593
1138,158639
1185,158705
1053,15832
1027,158099
1193,158154
1108,159184
1264,15919
1113,158206
1298,15817
1077,158179
1039,159223
1158,158927
1127,158899
1245,158977
1146,158522
1206,158266
1235,158867
1289,159246
1129,158612
1067,159019
1044,158173
1019,158685
1226,15905
1024,159107
1271,158061
1221,158098
1298,157947
1178,159029
1264,158527
1290,158202
1289,157865
1286,157925
1050,158759
1052,158422
1257,15885
1061,157844
1242,158265
1197,158852
1149,158447
1287,157826
1129,157815
1046,158641
1244,158611
1132,158618
1045,158109
1280,15903
1176,158117
1126,158758
1211,157924
1295,159007
1034,158664
1228,158364
1023,158844
1158,158995
1286,158271
1067,158391
1238,158444
1243,158811
1006,158082
1218,158625
1188,158206
1266,159336
1271,1589
1009,158474
1179,158331
1202,157841
1171,159001
1284,158733
1058,158851
1283,1585
1035,158459
1006,158808
1146,159232
1107,158364
1021,158685
1123,158209
1272,158971
1041,158719
1296,157842
1183,159038
1285,15816
1293,159198
1189,157885
1204,159144
1200,159013
1182,158849
1261,158573
1104,158155
1067,158266
1120,158481
1251,157826
1217,159053
1022,157949
1237,158282
1055,158838
1062,158606
1085,159231
1214,158981
1081,158356
1186,15898
1135,158496
1146,158462
1062,157871
1098,158878
1163,158795
1018,158478
1013,159155
1089,158091
1097,158256
1074,158478
1010,159154
1275,158175
1020,158954
1272,158189
1019,158998
1196,158351
1218,15923
1232,158525
1204,159179
1242,158457
1040,158379
1052,158145
1079,158347
1170,158778
1075,159022
1046,157827
1237,159253
1272,158237
1125,158177
1072,157807
1234,159041
1259,158633
1054,158733
1125,157979
1243,158967
1163,158242
1050,158844
1267,158358
1268,158066
1061,158613
1159,158449
1074,158235
1121,158369
1100,157858
1135,158425
1208,158439
1117,159288
1240,158697
1261,15926
1033,158365
1145,158903
1270,158669
1251,158731
1028,158891
1253,158153
1061,158998
1281,158152
1228,15847
1087,159022
1138,159314
1106,158468
1042,158399
1146,158248
1080,157901
1232,157859
1276,158141
1147,158386
1034,158407
1243,158082
1123,158136
1004,158171
1064,157889
1148,15833
1109,158839
1204,158944
1093,159036
1252,158198
1181,158365
1241,158303
1027,158516
1141,158376
1097,158753
1246,159238
1050,158384
1197,15827
1118,159037
1209,159043
1279,158738
1170,158626
1284,158285
1211,15906
1041,159059
1177,158303
1132,157872
1275,158949
1291,158396
1195,159179
1243,158651
1251,158726
1032,158975
1017,158525
1193,158058
1074,159024
1258,158878
1091,157828
1190,158482
1009,158741
1057,158988
1046,158247
1064,158486
1064,158862
1183,158229
1138,159207
1178,158154
1190,158434
1084,158449
1228,158073
1218,158237
1287,158902
1077,158135
1086,158499
1151,158608
1232,157864
1226,15847
1297,157982
1208,158067
1241,158506
1116,158789
1173,158536
1241,158356
1143,158368
1044,159253
1128,159049
1236,158257
1070,158016
1270,159057
1111,159268
1298,157963
1232,1584
1176,15822
1247,158314
1242,158572
1273,158935
1032,158517
1030,159332
1099,158857
1280,158511
1211,158256
1161,158675
1194,158835
1225,15781
1137,158004
1212,158127
1157,158593
1151,158462
1093,15916
1074,158352
1194,158975
1061,158161
1235,158203
1285,158181
1021,157859
1214,158497
1070,158406
1122,158106
1148,157801
1158,15887
1258,158622
1126,158312
1129,158118
1096,158257
1047,159138
1242,157993
1031,158701
1145,159023
1288,158968
1291,159042
1146,158237
1237,158761
1296,158181
1141,157784
1180,158079
1076,158842
1186,159033
1088,158889
1071,158333
1077,158269
1003,159159
1187,158434
1234,158725
1130,157975
1048,158495
1261,157995
1195,158798
1131,158358
1023,158606
1077,158653
1095,15863
1149,158987
1153,159286
1157,159193
1134,158732
1143,158165
1009,158357
1095,158948
1050,158862
1128,158155
1205,15809
1149,158506
1234,1587
1051,158749
1243,15834
1052,158259
1163,158583
1204,158449
1233,158325
1283,157903
1234,157789
1279,158324
1163,158856
1295,158951
1290,158712
1077,157948
1061,158286
1278,158405
1268,158519
1219,158922
1014,157817
1041,158865
1152,158807
1224,158857
1136,159033
1161,15794
1039,158859
1068,15822
1032,15931
1144,158955
1056,158905
1101,158763
1183,158062
1036,15888
1043,15858
1292,158269
1095,157972
1064,158506
1255,158353
1222,157885
1120,158854
1101,158365
1010,158616
1272,158361
1075,159251
1184,157862
1001,15914
1291,158502
1179,157915
1113,157941
1233,158758
1274,158955
1234,158412
1013,158738
1207,158607
1215,158155
1194,158362
1086,158945
1071,158331
1226,158847
1123,158674
1199,158935
1086,158911
1208,15843
1205,15902
1237,158261
1149,158353
1175,158861
1108,159275
1109,159039
1089,158582
1181,158116
1113,158895
1193,158613
1066,159315
1067,159313
1118,159101
1271,158101
1290,15819
1232,15924
1078,158914
1034,159265
1076,158953
1142,158706
1202,158217
1285,157987
1210,159289
1271,15852
1192,159262
1012,158399
1052,158502
1000,159037
1179,15789
1033,158794
1194,15841
1080,159047
1195,158607
1197,159244
1212,158774
1049,158459
1148,158543
1201,158177
1264,159303
1069,158166
1029,158906
1035,158187
1206,159332
1145,158958
1097,158401
1292,158096
1112,158475
1276,157791
